project,sha,test time,test status,mop time,mop status,ps1c time,ps1c status,ps3cl time,ps3cl status,ctw download status,ctw compile time,ctw compile status,ctw instr time,ctw instr status,ctw mop time,ctw mop status,ctw e2e time,base rv,instr source time
sblendorio-petscii-bbs,048709f76479b6c091341f083160401a1752db4f,4038,0,37376,0,33530,0,7550,0,0,2428,0,2110,0,3007,0,7664,0,-1
sblendorio-petscii-bbs,eeca3fadc8ae9bd4a643c14ef26c234646ddc1f7,3670,0,37363,0,6928,0,6768,0,0,2431,0,1170,0,2823,0,6542,0,-1
sblendorio-petscii-bbs,af9af6febcdbf6f4aa253791557c8690ae057597,3693,0,38337,0,31305,0,6898,0,0,2676,0,2690,0,2681,0,8164,0,-1
sblendorio-petscii-bbs,8bcc13d5882873038fcfc8f1b493bb732926971b,3939,0,38709,0,31402,0,7536,0,0,2456,0,1888,0,2414,0,6860,0,-1
sblendorio-petscii-bbs,a7be0603aa7f9c1b830b49abf142a8c7660bc88b,3752,0,39216,0,32604,0,6604,0,0,2577,0,1467,0,2362,0,6509,0,-1
sblendorio-petscii-bbs,e524bfc66d6400b2fb046d110b802e664112e312,3334,0,38951,0,33841,0,7720,0,0,2537,0,2460,0,2055,0,7175,0,-1
sblendorio-petscii-bbs,752d5891073dea8da19d3dcae549aef0e84e29a7,3605,0,38399,0,33076,0,6514,0,0,2341,0,1104,0,2876,0,6434,0,-1
sblendorio-petscii-bbs,419826f613542f0dabdd8e26ae13e79d3feb3282,3431,0,38851,0,31957,0,6565,0,0,2615,0,1277,0,2398,0,6393,0,-1
sblendorio-petscii-bbs,79dfe704992fb90e4b40850a2af8ffde78d07334,4210,0,38911,0,32862,0,7986,0,0,2272,0,1606,0,2751,0,6731,0,-1
sblendorio-petscii-bbs,faee35201780a55f2bb4554eb26877b640132b71,2976,0,37621,0,32888,0,7347,0,0,2365,0,1434,0,2209,0,6111,0,-1
sblendorio-petscii-bbs,6bbd4896f68625778281e6a89793a95a2624a0a5,3310,0,38080,0,31851,0,7652,0,0,2664,0,1749,0,2502,0,7018,0,-1
sblendorio-petscii-bbs,735a58c3fe4c4f3949cbbfe3223ed4a8c75c8b98,3648,0,37732,0,32857,0,6650,0,0,2414,0,1672,0,2552,0,6727,0,-1
sblendorio-petscii-bbs,c3e65cf7766c09f0800f81920d2ada250e4846fb,3698,0,38301,0,4515,0,4176,0,0,3033,0,1600,0,2177,0,6913,0,-1
